RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
443195,2020,San Luis Potosí,24,57,Hombres,12237
443196,2020,San Luis Potosí,24,57,Mujeres,13487
443197,2020,San Luis Potosí,24,58,Hombres,11822
443198,2020,San Luis Potosí,24,58,Mujeres,13023
443199,2020,San Luis Potosí,24,59,Hombres,11388
443200,2020,San Luis Potosí,24,59,Mujeres,12540
443201,2020,San Luis Potosí,24,60,Hombres,10936
443202,2020,San Luis Potosí,24,60,Mujeres,12035
443203,2020,San Luis Potosí,24,61,Hombres,10463
443204,2020,San Luis Potosí,24,61,Mujeres,11516
443205,2020,San Luis Potosí,24,62,Hombres,9976
443206,2020,San Luis Potosí,24,62,Mujeres,10981
443207,2020,San Luis Potosí,24,63,Hombres,9477
443208,2020,San Luis Potosí,24,63,Mujeres,10444
443209,2020,San Luis Potosí,24,64,Hombres,8977
443210,2020,San Luis Potosí,24,64,Mujeres,9908
443211,2020,San Luis Potosí,24,65,Hombres,8487
443212,2020,San Luis Potosí,24,65,Mujeres,9380
443213,2020,San Luis Potosí,24,66,Hombres,7997
443214,2020,San Luis Potosí,24,66,Mujeres,8870
443215,2020,San Luis Potosí,24,67,Hombres,7523
443216,2020,San Luis Potosí,24,67,Mujeres,8372
443217,2020,San Luis Potosí,24,68,Hombres,7069
443218,2020,San Luis Potosí,24,68,Mujeres,7890
443219,2020,San Luis Potosí,24,69,Hombres,6616
443220,2020,San Luis Potosí,24,69,Mujeres,7423
443221,2020,San Luis Potosí,24,70,Hombres,6228
443222,2020,San Luis Potosí,24,70,Mujeres,7023
443223,2020,San Luis Potosí,24,71,Hombres,5881
443224,2020,San Luis Potosí,24,71,Mujeres,6660
443225,2020,San Luis Potosí,24,72,Hombres,5525
443226,2020,San Luis Potosí,24,72,Mujeres,6284
443227,2020,San Luis Potosí,24,73,Hombres,5184
443228,2020,San Luis Potosí,24,73,Mujeres,5925
443229,2020,San Luis Potosí,24,74,Hombres,4857
443230,2020,San Luis Potosí,24,74,Mujeres,5579
443231,2020,San Luis Potosí,24,75,Hombres,4543
443232,2020,San Luis Potosí,24,75,Mujeres,5248
443233,2020,San Luis Potosí,24,76,Hombres,4239
443234,2020,San Luis Potosí,24,76,Mujeres,4926
443235,2020,San Luis Potosí,24,77,Hombres,3942
443236,2020,San Luis Potosí,24,77,Mujeres,4610
443237,2020,San Luis Potosí,24,78,Hombres,3664
443238,2020,San Luis Potosí,24,78,Mujeres,4310
443239,2020,San Luis Potosí,24,79,Hombres,3391
443240,2020,San Luis Potosí,24,79,Mujeres,4015
443241,2020,San Luis Potosí,24,80,Hombres,3115
443242,2020,San Luis Potosí,24,80,Mujeres,3714
443243,2020,San Luis Potosí,24,81,Hombres,2843
443244,2020,San Luis Potosí,24,81,Mujeres,3415
443245,2020,San Luis Potosí,24,82,Hombres,2584
443246,2020,San Luis Potosí,24,82,Mujeres,3124
443247,2020,San Luis Potosí,24,83,Hombres,2337
443248,2020,San Luis Potosí,24,83,Mujeres,2843
443249,2020,San Luis Potosí,24,84,Hombres,2101
443250,2020,San Luis Potosí,24,84,Mujeres,2573
443251,2020,San Luis Potosí,24,85,Hombres,1876
443252,2020,San Luis Potosí,24,85,Mujeres,2313
443253,2020,San Luis Potosí,24,86,Hombres,1662
443254,2020,San Luis Potosí,24,86,Mujeres,2066
443255,2020,San Luis Potosí,24,87,Hombres,1463
443256,2020,San Luis Potosí,24,87,Mujeres,1828
443257,2020,San Luis Potosí,24,88,Hombres,1275
443258,2020,San Luis Potosí,24,88,Mujeres,1600
443259,2020,San Luis Potosí,24,89,Hombres,1098
443260,2020,San Luis Potosí,24,89,Mujeres,1381
443261,2020,San Luis Potosí,24,90,Hombres,932
443262,2020,San Luis Potosí,24,90,Mujeres,1176
443263,2020,San Luis Potosí,24,91,Hombres,777
443264,2020,San Luis Potosí,24,91,Mujeres,984
443265,2020,San Luis Potosí,24,92,Hombres,639
443266,2020,San Luis Potosí,24,92,Mujeres,811
443267,2020,San Luis Potosí,24,93,Hombres,516
443268,2020,San Luis Potosí,24,93,Mujeres,657
443269,2020,San Luis Potosí,24,94,Hombres,410
443270,2020,San Luis Potosí,24,94,Mujeres,524
443271,2020,San Luis Potosí,24,95,Hombres,321
443272,2020,San Luis Potosí,24,95,Mujeres,411
443273,2020,San Luis Potosí,24,96,Hombres,246
443274,2020,San Luis Potosí,24,96,Mujeres,315
443275,2020,San Luis Potosí,24,97,Hombres,184
443276,2020,San Luis Potosí,24,97,Mujeres,235
443277,2020,San Luis Potosí,24,98,Hombres,133
443278,2020,San Luis Potosí,24,98,Mujeres,170
443279,2020,San Luis Potosí,24,99,Hombres,93
443280,2020,San Luis Potosí,24,99,Mujeres,119
443281,2020,San Luis Potosí,24,100,Hombres,64
443282,2020,San Luis Potosí,24,100,Mujeres,81
443283,2020,San Luis Potosí,24,101,Hombres,42
443284,2020,San Luis Potosí,24,101,Mujeres,53
443285,2020,San Luis Potosí,24,102,Hombres,26
443286,2020,San Luis Potosí,24,102,Mujeres,34
443287,2020,San Luis Potosí,24,103,Hombres,16
443288,2020,San Luis Potosí,24,103,Mujeres,21
443289,2020,San Luis Potosí,24,104,Hombres,10
443290,2020,San Luis Potosí,24,104,Mujeres,12
443291,2020,San Luis Potosí,24,105,Hombres,5
443292,2020,San Luis Potosí,24,105,Mujeres,6
443293,2020,San Luis Potosí,24,106,Hombres,3
443294,2020,San Luis Potosí,24,106,Mujeres,3
443295,2020,San Luis Potosí,24,107,Hombres,1
443296,2020,San Luis Potosí,24,107,Mujeres,2
443297,2020,San Luis Potosí,24,108,Hombres,0
443298,2020,San Luis Potosí,24,108,Mujeres,0
443299,2020,San Luis Potosí,24,109,Hombres,0
443300,2020,San Luis Potosí,24,109,Mujeres,0
460901,2020,Sinaloa,25,0,Hombres,25593
460902,2020,Sinaloa,25,0,Mujeres,24669
460903,2020,Sinaloa,25,1,Hombres,25678
460904,2020,Sinaloa,25,1,Mujeres,24778
460905,2020,Sinaloa,25,2,Hombres,25802
460906,2020,Sinaloa,25,2,Mujeres,24914
460907,2020,Sinaloa,25,3,Hombres,25939
460908,2020,Sinaloa,25,3,Mujeres,25061
460909,2020,Sinaloa,25,4,Hombres,26183
460910,2020,Sinaloa,25,4,Mujeres,25250
460911,2020,Sinaloa,25,5,Hombres,26518
460912,2020,Sinaloa,25,5,Mujeres,25449
460913,2020,Sinaloa,25,6,Hombres,26777
460914,2020,Sinaloa,25,6,Mujeres,25583
460915,2020,Sinaloa,25,7,Hombres,26983
460916,2020,Sinaloa,25,7,Mujeres,25697
460917,2020,Sinaloa,25,8,Hombres,27169
460918,2020,Sinaloa,25,8,Mujeres,25810
460919,2020,Sinaloa,25,9,Hombres,27331
460920,2020,Sinaloa,25,9,Mujeres,25936
460921,2020,Sinaloa,25,10,Hombres,27509
460922,2020,Sinaloa,25,10,Mujeres,26093
460923,2020,Sinaloa,25,11,Hombres,27710
460924,2020,Sinaloa,25,11,Mujeres,26282
460925,2020,Sinaloa,25,12,Hombres,27900
460926,2020,Sinaloa,25,12,Mujeres,26469
460927,2020,Sinaloa,25,13,Hombres,28093
460928,2020,Sinaloa,25,13,Mujeres,26640
460929,2020,Sinaloa,25,14,Hombres,28289
460930,2020,Sinaloa,25,14,Mujeres,26816
460931,2020,Sinaloa,25,15,Hombres,28428
460932,2020,Sinaloa,25,15,Mujeres,26951
460933,2020,Sinaloa,25,16,Hombres,28450
460934,2020,Sinaloa,25,16,Mujeres,26988
460935,2020,Sinaloa,25,17,Hombres,28380
460936,2020,Sinaloa,25,17,Mujeres,26956
460937,2020,Sinaloa,25,18,Hombres,28286
460938,2020,Sinaloa,25,18,Mujeres,26910
460939,2020,Sinaloa,25,19,Hombres,28182
460940,2020,Sinaloa,25,19,Mujeres,26857
460941,2020,Sinaloa,25,20,Hombres,28037
460942,2020,Sinaloa,25,20,Mujeres,26741
460943,2020,Sinaloa,25,21,Hombres,27872
460944,2020,Sinaloa,25,21,Mujeres,26564
460945,2020,Sinaloa,25,22,Hombres,27711
460946,2020,Sinaloa,25,22,Mujeres,26390
460947,2020,Sinaloa,25,23,Hombres,27539
460948,2020,Sinaloa,25,23,Mujeres,26244
460949,2020,Sinaloa,25,24,Hombres,27375
460950,2020,Sinaloa,25,24,Mujeres,26136
460951,2020,Sinaloa,25,25,Hombres,27215
460952,2020,Sinaloa,25,25,Mujeres,26033
460953,2020,Sinaloa,25,26,Hombres,26970
460954,2020,Sinaloa,25,26,Mujeres,25860
460955,2020,Sinaloa,25,27,Hombres,26604
460956,2020,Sinaloa,25,27,Mujeres,25599
460957,2020,Sinaloa,25,28,Hombres,26121
460958,2020,Sinaloa,25,28,Mujeres,25279
460959,2020,Sinaloa,25,29,Hombres,25502
460960,2020,Sinaloa,25,29,Mujeres,24891
460961,2020,Sinaloa,25,30,Hombres,24821
460962,2020,Sinaloa,25,30,Mujeres,24487
460963,2020,Sinaloa,25,31,Hombres,24173
460964,2020,Sinaloa,25,31,Mujeres,24130
460965,2020,Sinaloa,25,32,Hombres,23540
460966,2020,Sinaloa,25,32,Mujeres,23791
460967,2020,Sinaloa,25,33,Hombres,22913
460968,2020,Sinaloa,25,33,Mujeres,23448
460969,2020,Sinaloa,25,34,Hombres,22312
460970,2020,Sinaloa,25,34,Mujeres,23104
460971,2020,Sinaloa,25,35,Hombres,21746
460972,2020,Sinaloa,25,35,Mujeres,22781
460973,2020,Sinaloa,25,36,Hombres,21220
460974,2020,Sinaloa,25,36,Mujeres,22491
460975,2020,Sinaloa,25,37,Hombres,20740
460976,2020,Sinaloa,25,37,Mujeres,22227
460977,2020,Sinaloa,25,38,Hombres,20325
460978,2020,Sinaloa,25,38,Mujeres,21992
460979,2020,Sinaloa,25,39,Hombres,19983
460980,2020,Sinaloa,25,39,Mujeres,21774
460981,2020,Sinaloa,25,40,Hombres,19734
460982,2020,Sinaloa,25,40,Mujeres,21568
460983,2020,Sinaloa,25,41,Hombres,19586
460984,2020,Sinaloa,25,41,Mujeres,21391
460985,2020,Sinaloa,25,42,Hombres,19524
460986,2020,Sinaloa,25,42,Mujeres,21251
460987,2020,Sinaloa,25,43,Hombres,19532
460988,2020,Sinaloa,25,43,Mujeres,21138
460989,2020,Sinaloa,25,44,Hombres,19586
460990,2020,Sinaloa,25,44,Mujeres,21045
460991,2020,Sinaloa,25,45,Hombres,19593
460992,2020,Sinaloa,25,45,Mujeres,20894
460993,2020,Sinaloa,25,46,Hombres,19498
460994,2020,Sinaloa,25,46,Mujeres,20652
460995,2020,Sinaloa,25,47,Hombres,19311
460996,2020,Sinaloa,25,47,Mujeres,20339
460997,2020,Sinaloa,25,48,Hombres,19021
460998,2020,Sinaloa,25,48,Mujeres,19954
460999,2020,Sinaloa,25,49,Hombres,18634
461000,2020,Sinaloa,25,49,Mujeres,19511
461001,2020,Sinaloa,25,50,Hombres,18181
461002,2020,Sinaloa,25,50,Mujeres,19033
461003,2020,Sinaloa,25,51,Hombres,17686
461004,2020,Sinaloa,25,51,Mujeres,18533
461005,2020,Sinaloa,25,52,Hombres,17159
461006,2020,Sinaloa,25,52,Mujeres,18024
461007,2020,Sinaloa,25,53,Hombres,16623
461008,2020,Sinaloa,25,53,Mujeres,17519
461009,2020,Sinaloa,25,54,Hombres,16093
461010,2020,Sinaloa,25,54,Mujeres,17028
461011,2020,Sinaloa,25,55,Hombres,15572
461012,2020,Sinaloa,25,55,Mujeres,16544
461013,2020,Sinaloa,25,56,Hombres,15054
461014,2020,Sinaloa,25,56,Mujeres,16056
461015,2020,Sinaloa,25,57,Hombres,14530
461016,2020,Sinaloa,25,57,Mujeres,15559
461017,2020,Sinaloa,25,58,Hombres,14000
461018,2020,Sinaloa,25,58,Mujeres,15049
461019,2020,Sinaloa,25,59,Hombres,13454
461020,2020,Sinaloa,25,59,Mujeres,14517
461021,2020,Sinaloa,25,60,Hombres,12886
461022,2020,Sinaloa,25,60,Mujeres,13956
461023,2020,Sinaloa,25,61,Hombres,12297
461024,2020,Sinaloa,25,61,Mujeres,13364
461025,2020,Sinaloa,25,62,Hombres,11692
461026,2020,Sinaloa,25,62,Mujeres,12747
461027,2020,Sinaloa,25,63,Hombres,11075
461028,2020,Sinaloa,25,63,Mujeres,12116
461029,2020,Sinaloa,25,64,Hombres,10461
461030,2020,Sinaloa,25,64,Mujeres,11486
461031,2020,Sinaloa,25,65,Hombres,9856
461032,2020,Sinaloa,25,65,Mujeres,10873
461033,2020,Sinaloa,25,66,Hombres,9255
461034,2020,Sinaloa,25,66,Mujeres,10274
461035,2020,Sinaloa,25,67,Hombres,8674
461036,2020,Sinaloa,25,67,Mujeres,9682
461037,2020,Sinaloa,25,68,Hombres,8114
461038,2020,Sinaloa,25,68,Mujeres,9097
461039,2020,Sinaloa,25,69,Hombres,7561
461040,2020,Sinaloa,25,69,Mujeres,8521
461041,2020,Sinaloa,25,70,Hombres,7080
461042,2020,Sinaloa,25,70,Mujeres,8023
461043,2020,Sinaloa,25,71,Hombres,6643
461044,2020,Sinaloa,25,71,Mujeres,7562
461045,2020,Sinaloa,25,72,Hombres,6201
461046,2020,Sinaloa,25,72,Mujeres,7085
461047,2020,Sinaloa,25,73,Hombres,5778
461048,2020,Sinaloa,25,73,Mujeres,6629
461049,2020,Sinaloa,25,74,Hombres,5376
461050,2020,Sinaloa,25,74,Mujeres,6193
461051,2020,Sinaloa,25,75,Hombres,4995
461052,2020,Sinaloa,25,75,Mujeres,5775
461053,2020,Sinaloa,25,76,Hombres,4628
461054,2020,Sinaloa,25,76,Mujeres,5365
461055,2020,Sinaloa,25,77,Hombres,4271
461056,2020,Sinaloa,25,77,Mujeres,4967
461057,2020,Sinaloa,25,78,Hombres,3936
461058,2020,Sinaloa,25,78,Mujeres,4595
461059,2020,Sinaloa,25,79,Hombres,3609
461060,2020,Sinaloa,25,79,Mujeres,4234
461061,2020,Sinaloa,25,80,Hombres,3278
461062,2020,Sinaloa,25,80,Mujeres,3871
461063,2020,Sinaloa,25,81,Hombres,2953
461064,2020,Sinaloa,25,81,Mujeres,3518
461065,2020,Sinaloa,25,82,Hombres,2645
461066,2020,Sinaloa,25,82,Mujeres,3183
461067,2020,Sinaloa,25,83,Hombres,2352
461068,2020,Sinaloa,25,83,Mujeres,2865
461069,2020,Sinaloa,25,84,Hombres,2076
461070,2020,Sinaloa,25,84,Mujeres,2561
461071,2020,Sinaloa,25,85,Hombres,1818
461072,2020,Sinaloa,25,85,Mujeres,2275
461073,2020,Sinaloa,25,86,Hombres,1579
461074,2020,Sinaloa,25,86,Mujeres,2007
461075,2020,Sinaloa,25,87,Hombres,1358
461076,2020,Sinaloa,25,87,Mujeres,1756
461077,2020,Sinaloa,25,88,Hombres,1156
461078,2020,Sinaloa,25,88,Mujeres,1520
461079,2020,Sinaloa,25,89,Hombres,971
461080,2020,Sinaloa,25,89,Mujeres,1299
461081,2020,Sinaloa,25,90,Hombres,804
461082,2020,Sinaloa,25,90,Mujeres,1096
461083,2020,Sinaloa,25,91,Hombres,655
461084,2020,Sinaloa,25,91,Mujeres,910
461085,2020,Sinaloa,25,92,Hombres,525
461086,2020,Sinaloa,25,92,Mujeres,748
461087,2020,Sinaloa,25,93,Hombres,414
461088,2020,Sinaloa,25,93,Mujeres,605
461089,2020,Sinaloa,25,94,Hombres,321
461090,2020,Sinaloa,25,94,Mujeres,480
461091,2020,Sinaloa,25,95,Hombres,245
461092,2020,Sinaloa,25,95,Mujeres,375
461093,2020,Sinaloa,25,96,Hombres,183
461094,2020,Sinaloa,25,96,Mujeres,287
461095,2020,Sinaloa,25,97,Hombres,134
461096,2020,Sinaloa,25,97,Mujeres,214
461097,2020,Sinaloa,25,98,Hombres,96
461098,2020,Sinaloa,25,98,Mujeres,155
461099,2020,Sinaloa,25,99,Hombres,66
461100,2020,Sinaloa,25,99,Mujeres,109
461101,2020,Sinaloa,25,100,Hombres,44
461102,2020,Sinaloa,25,100,Mujeres,75
461103,2020,Sinaloa,25,101,Hombres,29
461104,2020,Sinaloa,25,101,Mujeres,49
461105,2020,Sinaloa,25,102,Hombres,18
461106,2020,Sinaloa,25,102,Mujeres,31
461107,2020,Sinaloa,25,103,Hombres,11
461108,2020,Sinaloa,25,103,Mujeres,19
461109,2020,Sinaloa,25,104,Hombres,7
461110,2020,Sinaloa,25,104,Mujeres,11
461111,2020,Sinaloa,25,105,Hombres,4
461112,2020,Sinaloa,25,105,Mujeres,6
461113,2020,Sinaloa,25,106,Hombres,2
461114,2020,Sinaloa,25,106,Mujeres,3
461115,2020,Sinaloa,25,107,Hombres,1
461116,2020,Sinaloa,25,107,Mujeres,2
461117,2020,Sinaloa,25,108,Hombres,0
461118,2020,Sinaloa,25,108,Mujeres,1
461119,2020,Sinaloa,25,109,Hombres,0
461120,2020,Sinaloa,25,109,Mujeres,0
478721,2020,Sonora,26,0,Hombres,25201
478722,2020,Sonora,26,0,Mujeres,24281
478723,2020,Sonora,26,1,Hombres,25344
478724,2020,Sonora,26,1,Mujeres,24428
478725,2020,Sonora,26,2,Hombres,25523
478726,2020,Sonora,26,2,Mujeres,24600
478727,2020,Sonora,26,3,Hombres,25720
478728,2020,Sonora,26,3,Mujeres,24786
478729,2020,Sonora,26,4,Hombres,25881
478730,2020,Sonora,26,4,Mujeres,25236
478731,2020,Sonora,26,5,Hombres,26063
478732,2020,Sonora,26,5,Mujeres,25740
478733,2020,Sonora,26,6,Hombres,26180
478734,2020,Sonora,26,6,Mujeres,25901
478735,2020,Sonora,26,7,Hombres,26275
478736,2020,Sonora,26,7,Mujeres,25978
478737,2020,Sonora,26,8,Hombres,26377
478738,2020,Sonora,26,8,Mujeres,26013
478739,2020,Sonora,26,9,Hombres,26483
478740,2020,Sonora,26,9,Mujeres,26045
478741,2020,Sonora,26,10,Hombres,26612
478742,2020,Sonora,26,10,Mujeres,26101
478743,2020,Sonora,26,11,Hombres,26758
478744,2020,Sonora,26,11,Mujeres,26175
478745,2020,Sonora,26,12,Hombres,26889
478746,2020,Sonora,26,12,Mujeres,26237
478747,2020,Sonora,26,13,Hombres,27017
478748,2020,Sonora,26,13,Mujeres,26272
478749,2020,Sonora,26,14,Hombres,27150
478750,2020,Sonora,26,14,Mujeres,26308
478751,2020,Sonora,26,15,Hombres,27247
478752,2020,Sonora,26,15,Mujeres,26337
478753,2020,Sonora,26,16,Hombres,27245
478754,2020,Sonora,26,16,Mujeres,26302
478755,2020,Sonora,26,17,Hombres,27147
478756,2020,Sonora,26,17,Mujeres,26217
478757,2020,Sonora,26,18,Hombres,27017
478758,2020,Sonora,26,18,Mujeres,26142
478759,2020,Sonora,26,19,Hombres,26868
478760,2020,Sonora,26,19,Mujeres,26065
478761,2020,Sonora,26,20,Hombres,26704
478762,2020,Sonora,26,20,Mujeres,25964
478763,2020,Sonora,26,21,Hombres,26554
478764,2020,Sonora,26,21,Mujeres,25850
478765,2020,Sonora,26,22,Hombres,26424
478766,2020,Sonora,26,22,Mujeres,25756
478767,2020,Sonora,26,23,Hombres,26304
478768,2020,Sonora,26,23,Mujeres,25706
478769,2020,Sonora,26,24,Hombres,26206
478770,2020,Sonora,26,24,Mujeres,25691
478771,2020,Sonora,26,25,Hombres,26136
478772,2020,Sonora,26,25,Mujeres,25663
478773,2020,Sonora,26,26,Hombres,26029
478774,2020,Sonora,26,26,Mujeres,25565
478775,2020,Sonora,26,27,Hombres,25834
478776,2020,Sonora,26,27,Mujeres,25390
478777,2020,Sonora,26,28,Hombres,25550
478778,2020,Sonora,26,28,Mujeres,25164
478779,2020,Sonora,26,29,Hombres,25139
478780,2020,Sonora,26,29,Mujeres,24869
478781,2020,Sonora,26,30,Hombres,24642
478782,2020,Sonora,26,30,Mujeres,24526
478783,2020,Sonora,26,31,Hombres,24156
478784,2020,Sonora,26,31,Mujeres,24196
478785,2020,Sonora,26,32,Hombres,23690
478786,2020,Sonora,26,32,Mujeres,23878
478787,2020,Sonora,26,33,Hombres,23224
478788,2020,Sonora,26,33,Mujeres,23543
478789,2020,Sonora,26,34,Hombres,22771
478790,2020,Sonora,26,34,Mujeres,23208
478791,2020,Sonora,26,35,Hombres,22311
478792,2020,Sonora,26,35,Mujeres,22874
478793,2020,Sonora,26,36,Hombres,21840
478794,2020,Sonora,26,36,Mujeres,22538
478795,2020,Sonora,26,37,Hombres,21383
478796,2020,Sonora,26,37,Mujeres,22215
478797,2020,Sonora,26,38,Hombres,20957
478798,2020,Sonora,26,38,Mujeres,21909
478799,2020,Sonora,26,39,Hombres,20583
478800,2020,Sonora,26,39,Mujeres,21620
478801,2020,Sonora,26,40,Hombres,20282
478802,2020,Sonora,26,40,Mujeres,21356
478803,2020,Sonora,26,41,Hombres,20052
478804,2020,Sonora,26,41,Mujeres,21120
478805,2020,Sonora,26,42,Hombres,19881
478806,2020,Sonora,26,42,Mujeres,20902
478807,2020,Sonora,26,43,Hombres,19765
478808,2020,Sonora,26,43,Mujeres,20706
478809,2020,Sonora,26,44,Hombres,19690
478810,2020,Sonora,26,44,Mujeres,20525
478811,2020,Sonora,26,45,Hombres,19579
478812,2020,Sonora,26,45,Mujeres,20288
478813,2020,Sonora,26,46,Hombres,19378
478814,2020,Sonora,26,46,Mujeres,19960
478815,2020,Sonora,26,47,Hombres,19090
478816,2020,Sonora,26,47,Mujeres,19569
478817,2020,Sonora,26,48,Hombres,18709
478818,2020,Sonora,26,48,Mujeres,19113
478819,2020,Sonora,26,49,Hombres,18249
478820,2020,Sonora,26,49,Mujeres,18610
478821,2020,Sonora,26,50,Hombres,17740
478822,2020,Sonora,26,50,Mujeres,18084
478823,2020,Sonora,26,51,Hombres,17207
478824,2020,Sonora,26,51,Mujeres,17546
478825,2020,Sonora,26,52,Hombres,16664
478826,2020,Sonora,26,52,Mujeres,17015
478827,2020,Sonora,26,53,Hombres,16132
478828,2020,Sonora,26,53,Mujeres,16505
478829,2020,Sonora,26,54,Hombres,15622
478830,2020,Sonora,26,54,Mujeres,16025
478831,2020,Sonora,26,55,Hombres,15130
478832,2020,Sonora,26,55,Mujeres,15573
478833,2020,Sonora,26,56,Hombres,14643
478834,2020,Sonora,26,56,Mujeres,15129
478835,2020,Sonora,26,57,Hombres,14157
478836,2020,Sonora,26,57,Mujeres,14686
478837,2020,Sonora,26,58,Hombres,13663
478838,2020,Sonora,26,58,Mujeres,14234
478839,2020,Sonora,26,59,Hombres,13146
478840,2020,Sonora,26,59,Mujeres,13755
478841,2020,Sonora,26,60,Hombres,12607
478842,2020,Sonora,26,60,Mujeres,13244
478843,2020,Sonora,26,61,Hombres,12039
478844,2020,Sonora,26,61,Mujeres,12698
478845,2020,Sonora,26,62,Hombres,11444
478846,2020,Sonora,26,62,Mujeres,12121
478847,2020,Sonora,26,63,Hombres,10829
478848,2020,Sonora,26,63,Mujeres,11516
478849,2020,Sonora,26,64,Hombres,10203
478850,2020,Sonora,26,64,Mujeres,10897
478851,2020,Sonora,26,65,Hombres,9575
478852,2020,Sonora,26,65,Mujeres,10274
478853,2020,Sonora,26,66,Hombres,8939
478854,2020,Sonora,26,66,Mujeres,9647
478855,2020,Sonora,26,67,Hombres,8318
478856,2020,Sonora,26,67,Mujeres,9020
478857,2020,Sonora,26,68,Hombres,7711
478858,2020,Sonora,26,68,Mujeres,8402
478859,2020,Sonora,26,69,Hombres,7109
478860,2020,Sonora,26,69,Mujeres,7796
478861,2020,Sonora,26,70,Hombres,6579
478862,2020,Sonora,26,70,Mujeres,7271
478863,2020,Sonora,26,71,Hombres,6098
478864,2020,Sonora,26,71,Mujeres,6790
478865,2020,Sonora,26,72,Hombres,5617
478866,2020,Sonora,26,72,Mujeres,6303
478867,2020,Sonora,26,73,Hombres,5165
478868,2020,Sonora,26,73,Mujeres,5846
478869,2020,Sonora,26,74,Hombres,4739
478870,2020,Sonora,26,74,Mujeres,5415
478871,2020,Sonora,26,75,Hombres,4339
478872,2020,Sonora,26,75,Mujeres,5014
478873,2020,Sonora,26,76,Hombres,3965
478874,2020,Sonora,26,76,Mujeres,4637
478875,2020,Sonora,26,77,Hombres,3613
478876,2020,Sonora,26,77,Mujeres,4282
478877,2020,Sonora,26,78,Hombres,3292
478878,2020,Sonora,26,78,Mujeres,3953
478879,2020,Sonora,26,79,Hombres,2988
478880,2020,Sonora,26,79,Mujeres,3639
478881,2020,Sonora,26,80,Hombres,2693
478882,2020,Sonora,26,80,Mujeres,3325
478883,2020,Sonora,26,81,Hombres,2413
478884,2020,Sonora,26,81,Mujeres,3019
478885,2020,Sonora,26,82,Hombres,2152
478886,2020,Sonora,26,82,Mujeres,2728
478887,2020,Sonora,26,83,Hombres,1908
478888,2020,Sonora,26,83,Mujeres,2454
478889,2020,Sonora,26,84,Hombres,1682
478890,2020,Sonora,26,84,Mujeres,2195
478891,2020,Sonora,26,85,Hombres,1473
478892,2020,Sonora,26,85,Mujeres,1946
478893,2020,Sonora,26,86,Hombres,1281
478894,2020,Sonora,26,86,Mujeres,1710
478895,2020,Sonora,26,87,Hombres,1105
478896,2020,Sonora,26,87,Mujeres,1489
478897,2020,Sonora,26,88,Hombres,942
478898,2020,Sonora,26,88,Mujeres,1283
478899,2020,Sonora,26,89,Hombres,793
478900,2020,Sonora,26,89,Mujeres,1090
478901,2020,Sonora,26,90,Hombres,655
478902,2020,Sonora,26,90,Mujeres,909
478903,2020,Sonora,26,91,Hombres,531
478904,2020,Sonora,26,91,Mujeres,745
478905,2020,Sonora,26,92,Hombres,425
478906,2020,Sonora,26,92,Mujeres,601
478907,2020,Sonora,26,93,Hombres,334
478908,2020,Sonora,26,93,Mujeres,475
478909,2020,Sonora,26,94,Hombres,257
478910,2020,Sonora,26,94,Mujeres,369
478911,2020,Sonora,26,95,Hombres,196
478912,2020,Sonora,26,95,Mujeres,283
478913,2020,Sonora,26,96,Hombres,146
478914,2020,Sonora,26,96,Mujeres,212
478915,2020,Sonora,26,97,Hombres,107
478916,2020,Sonora,26,97,Mujeres,155
478917,2020,Sonora,26,98,Hombres,75
478918,2020,Sonora,26,98,Mujeres,110
478919,2020,Sonora,26,99,Hombres,52
478920,2020,Sonora,26,99,Mujeres,76
478921,2020,Sonora,26,100,Hombres,34
478922,2020,Sonora,26,100,Mujeres,50
478923,2020,Sonora,26,101,Hombres,22
478924,2020,Sonora,26,101,Mujeres,32
478925,2020,Sonora,26,102,Hombres,14
478926,2020,Sonora,26,102,Mujeres,20
478927,2020,Sonora,26,103,Hombres,8
478928,2020,Sonora,26,103,Mujeres,12
478929,2020,Sonora,26,104,Hombres,5
478930,2020,Sonora,26,104,Mujeres,7
478931,2020,Sonora,26,105,Hombres,2
478932,2020,Sonora,26,105,Mujeres,4
478933,2020,Sonora,26,106,Hombres,1
478934,2020,Sonora,26,106,Mujeres,2
478935,2020,Sonora,26,107,Hombres,0
478936,2020,Sonora,26,107,Mujeres,1
478937,2020,Sonora,26,108,Hombres,0
478938,2020,Sonora,26,108,Mujeres,0
478939,2020,Sonora,26,109,Hombres,0
478940,2020,Sonora,26,109,Mujeres,0
496541,2020,Tabasco,27,0,Hombres,23227
496542,2020,Tabasco,27,0,Mujeres,22391
496543,2020,Tabasco,27,1,Hombres,23279
496544,2020,Tabasco,27,1,Mujeres,22454
496545,2020,Tabasco,27,2,Hombres,23365
496546,2020,Tabasco,27,2,Mujeres,22541
496547,2020,Tabasco,27,3,Hombres,23450
496548,2020,Tabasco,27,3,Mujeres,22629
496549,2020,Tabasco,27,4,Hombres,23882
496550,2020,Tabasco,27,4,Mujeres,22867
496551,2020,Tabasco,27,5,Hombres,24241
496552,2020,Tabasco,27,5,Mujeres,23011
496553,2020,Tabasco,27,6,Hombres,24252
496554,2020,Tabasco,27,6,Mujeres,23006
496555,2020,Tabasco,27,7,Hombres,24193
